ID,PARENT_ID,LTEXT,LTRANSLATE,ORDER_BY,LTYPE
1143,123,وَ الْخَلْقُ کُلُّهُمْ عِیَالُکَ وَ فِی قَبْضَتِکَ وَ کُلُّ شَیْ‏ءٍ خَاضِعٌ لَکَ تَبَارَکْتَ یَا رَبَّ الْعَالَمِینَ إِلَهِی ارْحَمْنِی إِذَا انْقَطَعَتْ حُجَّتِی وَ کَلَّ عَنْ جَوَابِکَ لِسَانِی وَ طَاشَ عِنْدَ سُؤَالِکَ إِیَّایَ لُبِّی فَیَا عَظِیمَ رَجَائِی لا تُخَیِّبْنِی إِذَا اشْتَدَّتْ فَاقَتِی وَ لا تَرُدَّنِی لِجَهْلِی وَ لا تَمْنَعْنِی لِقِلَّةِ صَبْرِی أَعْطِنِی لِفَقْرِی وَ ارْحَمْنِی لِضَعْفِی سَیِّدِی عَلَیْکَ مُعْتَمَدِی وَ مُعَوَّلِی وَ رَجَائِی وَ تَوَکُّلِی وَ بِرَحْمَتِکَ تَعَلُّقِی وَ بِفِنَائِکَ أَحُطُّ رَحْلِی وَ بِجُودِکَ أَقْصِدُ [أَقْصُرُ] طَلِبَتِی وَ بِکَرَمِکَ أَیْ رَبِّ أَسْتَفْتِحُ دُعَائِی وَ لَدَیْکَ أَرْجُو فَاقَتِی [ضِیَافَتِی‏] وَ بِغِنَاکَ أَجْبُرُ عَیْلَتِی وَ تَحْتَ ظِلِّ عَفْوِکَ قِیَامِی وَ إِلَى جُودِکَ وَ کَرَمِکَ أَرْفَعُ بَصَرِی وَ إِلَى مَعْرُوفِکَ أُدِیمُ نَظَرِی،,و همه خلق جیره‏خوار تو، و در دست قدرت تواند، و هرچیز براى تو فروتن است، منزّهى تو اى پروردگار جهانیان، خدایا به من رحم کن آنگاه که حجّتم بریده شود، و زبانم از پاسخت ناگویا گردد، و به هنگام بازپرسى‏ات هوش از سرم‏ برود، اى بزرگ امیدم، زمانى‏که بیچارگى‏ام شدّت گیرد محرومم مکن، و به خاطر نادانى‏ام از درگاهت مران، و به علت کم تابى‏ام از رحمتت دریغ مفرما، به جهت تهیدستى‏ام عطایم کن، و به خاطر ناتوانى‏ام به من رحم کن، آقایم اعتماد و تکیه، امید و توکلم بر توست، و آویختنم به رحمت توست، و بارم را به آستان تو اندازم، و خواسته‏ام را به جود و کرم تو جویم، پروردگارا دعایم را آغاز مى‏کنم، و رفع تنگدستى‏ام را به تو امید مى‏بندم، و به توانگرى تو نادارى‏ام را جبران مى‏کنم، و ایستادنم زیر سایه عفو توست، و به جانب جود و کرمت دیده‏ام را بلند مى‏کنم، و به سوى احسانت نگاهم را ادامه مى‏دهم,34,1
1144,123,فَلا تُحْرِقْنِی بِالنَّارِ وَ أَنْتَ مَوْضِعُ أَمَلِی وَ لا تُسْکِنِّی الْهَاوِیَةَ فَإِنَّکَ قُرَّةُ عَیْنِی یَا سَیِّدِی لا تُکَذِّبْ ظَنِّی بِإِحْسَانِکَ وَ مَعْرُوفِکَ فَإِنَّکَ ثِقَتِی وَ لا تَحْرِمْنِی ثَوَابَکَ فَإِنَّکَ الْعَارِفُ بِفَقْرِی إِلَهِی إِنْ کَانَ قَدْ دَنَا أَجَلِی وَ لَمْ یُقَرِّبْنِی مِنْکَ عَمَلِی فَقَدْ جَعَلْتُ الاعْتِرَافَ إِلَیْکَ بِذَنْبِی وَسَائِلَ عِلَلِی إِلَهِی إِنْ عَفَوْتَ فَمَنْ أَوْلَى مِنْکَ بِالْعَفْوِ وَ إِنْ عَذَّبْتَ فَمَنْ أَعْدَلُ مِنْکَ فِی الْحُکْمِ ارْحَمْ فِی هَذِهِ الدُّنْیَا غُرْبَتِی وَ عِنْدَ الْمَوْتِ کُرْبَتِی وَ فِی الْقَبْرِ وَحْدَتِی وَ فِی اللَّحْدِ وَحْشَتِی وَ إِذَا نُشِرْتُ لِلْحِسَابِ بَیْنَ یَدَیْکَ ذُلَّ مَوْقِفِی وَ اغْفِرْ لِی مَا خَفِیَ عَلَى الْآدَمِیِّینَ مِنْ عَمَلِی،,پس مرا به آتش مسوزان، و حال آنکه تو جایگاه آرزوى منى، و در دوزخ جایم مده که تو نور چشم منى، اى آقاى من گمانم را به‏ احسان و نیکى‏ات تکذیب مکن که تویى مورد اطمینانم، و از پاداشت محرومم مگردان که تو عارف به تهیدستى منى‏ خدایا اگر مرگم فرا رسیده و کردارم مرا به تو نزدیک نکرده پس اعتراف به گناهم را به پیشگاهت وسیله عذرخواهى‏ام‏ قرار دادم. خدایا اگر گذشت کنى، پس سزاوار‌تر از وجود تو به گذشت کیست، و اگر عذاب نمایى پس دادگر‌تر از تو در داورى کیست؟، د راین دنیا به غربت، و به‌گاه مرگ به سختى جان دادنم، و در قبر به تنهایى‏ام، و در لحد به هراسم رحم کن، و زمانى‏که براى حساب در برابرت برانگیخته شدم و به خوارى جایگاهم رحمت آور، و آنچه از کردارم‏ بر انسانها پوشیده مانده بیامرز,35,1
1145,123,وَ أَدِمْ لِی مَا بِهِ سَتَرْتَنِی وَ ارْحَمْنِی صَرِیعا عَلَى الْفِرَاشِ تُقَلِّبُنِی أَیْدِی أَحِبَّتِی وَ تَفَضَّلْ عَلَیَّ مَمْدُودا عَلَى الْمُغْتَسَلِ یُقَلِّبُنِی [یُغَسِّلُنِی‏] صَالِحُ جِیرَتِی وَ تَحَنَّنْ عَلَیَّ مَحْمُولا قَدْ تَنَاوَلَ الْأَقْرِبَاءُ أَطْرَافَ جَنَازَتِی وَ جُدْ عَلَیَّ مَنْقُولا قَدْ نَزَلْتُ بِکَ وَحِیدا فِی حُفْرَتِی وَ ارْحَمْ فِی ذَلِکَ الْبَیْتِ الْجَدِیدِ غُرْبَتِی حَتَّى لا أَسْتَأْنِسَ بِغَیْرِکَ یَا سَیِّدِی إِنْ وَکَلْتَنِی إِلَى نَفْسِی هَلَکْتُ،,و آنچه را که مرا به آن پوشاندى تداوم بخش، و به من در حال افتادن در بستر مرگ که دستهاى‏ دوستانم مرا این طرف و آن طرف کند رحم فرما، و به من محبت فرما در آن حال که روى تخت غسّالخانه به صورت درازا افتاده‏ام، و همسایگان شایسه‏ مرا به این سو و آن سو برمى‏گردانند بر من تفضّل کن، و در وقت حمل شدنم که بستگانم گوشه‏هاى جنازه‏ام را به دوش برداشته‏اند، و در حالت حمل شدنم، که‏ تنها در قبرم وارد پیشگاه تو شده‏ام بر من جود نما، و در این خانه جدید بر غربتم رحم کن، تا به غیر تو انس نگیرم‏ اى آقاى من، اگر مرا به خودم واگذارى هلاک شده‏ام,36,1
1146,123,سَیِّدِی فَبِمَنْ أَسْتَغِیثُ إِنْ لَمْ تُقِلْنِی عَثْرَتِی فَإِلَى مَنْ أَفْزَعُ إِنْ فَقَدْتُ عِنَایَتَکَ فِی ضَجْعَتِی وَ إِلَى مَنْ أَلْتَجِئُ إِنْ لَمْ تُنَفِّسْ کُرْبَتِی سَیِّدِی مَنْ لِی وَ مَنْ یَرْحَمُنِی إِنْ لَمْ تَرْحَمْنِی وَ فَضْلَ مَنْ أُؤَمِّلُ إِنْ عَدِمْتُ فَضْلَکَ یَوْمَ فَاقَتِی وَ إِلَى مَنِ الْفِرَارُ مِنَ الذُّنُوبِ إِذَا انْقَضَى أَجَلِی سَیِّدِی لا تُعَذِّبْنِی وَ أَنَا أَرْجُوکَ إِلَهِی [اللهُمَ‏] حَقِّقْ رَجَائِی وَ آمِنْ خَوْفِی فَإِنَّ کَثْرَةَ ذُنُوبِی لا أَرْجُو فِیهَا [لَهَا] اِلّا عَفْوَکَ سَیِّدِی أَنَا أَسْأَلُکَ مَا لا أَسْتَحِقُّ وَ أَنْتَ أَهْلُ التَّقْوَى وَ أَهْلُ الْمَغْفِرَةِ فَاغْفِرْ لِی وَ أَلْبِسْنِی مِنْ نَظَرِکَ ثَوْبا یُغَطِّی عَلَیَّ التَّبِعَاتِ وَ تَغْفِرُهَا لِی وَ لا أُطَالَبُ بِهَا إِنَّکَ ذُو مَنٍّ قَدِیمٍ وَ صَفْحٍ عَظِیمٍ وَ تَجَاوُزٍ کَرِیمٍ.,اى آقاى من، اگر لغزشم را نادیده نگرى از چه کسى فریادرسى خواهم، و به چه‏ کسى پناه ببرم اگر عنایتت را در آرامگاهمم نداشته باشم، و به چه کسى التجا برم اگر غم و اندوهم را برطرف نکنى؟، اى آقاى من‏ که را دارم و چه کسى بر من رحم مى‏کند، اگر تو به من رحم نکنى، و احسان که را آرزو کنم، اگر احسان تو را روز بیچارگى‏ام نداشته باشم، و گریز از گناهان به سوى کیست، وقتى که عمرم سرآید؟ اى آقاى من، مرا عذاب مکن که امید به تو دارم، خدایا امیدم‏ را تحقق بخش، و ترسم را ایمنى ده، زیرا من در عین فراوانى گناهانم امیدى جز به گذشت تو ندارم، اى آقاى من چیزى‏ را از تو درخواست دارم که شایسته آن نیستم، و تو اهل تقوا و آمرزشى، پس مرا بیامرز، و جامه‏اى از لطفت بر من‏ بپوشان، که گناهانم را بر من بپوشاند، و آنها را بیامرزى و نسبت به آنه بازخواست نشوم، که تو دارى کرم دیرینه، و چشم‏پوشى بزرگ و گذشت کریمانه‏اى,37,1
1147,123,إِلَهِی أَنْتَ الَّذِی تُفِیضُ سَیْبَکَ عَلَى مَنْ لا یَسْأَلُکَ وَ عَلَى الْجَاحِدِینَ بِرُبُوبِیَّتِکَ فَکَیْفَ سَیِّدِی بِمَنْ سَأَلَکَ وَ أَیْقَنَ أَنَّ الْخَلْقَ لَکَ وَ الْأَمْرَ إِلَیْکَ تَبَارَکْتَ وَ تَعَالَیْتَ یَا رَبَّ الْعَالَمِینَ سَیِّدِی عَبْدُکَ بِبَابِکَ أَقَامَتْهُ الْخَصَاصَةُ بَیْنَ یَدَیْکَ یَقْرَعُ بَابَ إِحْسَانِکَ بِدُعَائِهِ [وَ یَسْتَعْطِفُ جَمِیلَ نَظَرِکَ بِمَکْنُونِ رَجَائِکَ‏] فَلا تُعْرِضْ بِوَجْهِکَ الْکَرِیمِ عَنِّی وَ اقْبَلْ مِنِّی مَا أَقُولُ فَقَدْ دَعَوْتُ [دَعْوَتُکَ‏] بِهَذَا الدُّعَاءِ وَ أَنَا أَرْجُو أَنْ لا تَرُدَّنِی مَعْرِفَةً مِنِّی بِرَأْفَتِکَ وَ رَحْمَتِکَ إِلَهِی أَنْتَ الَّذِی لا یُحْفِیکَ سَائِلٌ وَ لا یَنْقُصُکَ نَائِلٌ أَنْتَ کَمَا تَقُولُ وَ فَوْقَ مَا نَقُولُ.,خدایا تویى که عطایت را پى‏درپى فرو ریزى، بر کسى‏که از تو درخواست نمى‏کند، و بر آنان‏که منکر پروردگاریت‏ هستند، چه رسد آقاى من بر کسى‏که از تو خواهش کرده و یقین نمود که آفرینش از تو و فرمان تنها به دست توست، منزّه و والایى اى پروردگار جهانیان، اى آقاى من بنده‏ات به درگاه توست، تنگدستى او را پیش رویت قرار داده‏ با دعایش در خانه احسانت را مى‏کوبد، پس روى کریمانه‏ات را از من برمگردان، و آنچه مى‏گویم از من بپذیر، من تو را به این دعا خواندم، امید دارم که به خاطر معرفتم به رأفت و مهرت‏ مرا باز نگردانى. خدایا تویى آن‏که پرسنده‏اى ناتوانت نکند، و عطاگیرى از تو نکاهد، تو چنانى که خود گویى، و بالا‌تر از آنچه ما مى‏گوییم,38,1
1148,123,اللهُمَّ إِنِّی أَسْأَلُکَ صَبْرا جَمِیلا وَ فَرَجا قَرِیبا وَ قَوْلا صَادِقا وَ أَجْرا عَظِیما أَسْأَلُکَ یَا رَبِّ مِنَ الْخَیْرِ کُلِّهِ مَا عَلِمْتُ مِنْهُ وَ مَا لَمْ أَعْلَمْ أَسْأَلُکَ اللهُمَّ مِنْ خَیْرِ مَا سَأَلَکَ مِنْهُ عِبَادُکَ الصَّالِحُونَ یَا خَیْرَ مَنْ سُئِلَ وَ أَجْوَدَ مَنْ أَعْطَى أَعْطِنِی سُؤْلِی فِی نَفْسِی وَ أَهْلِی وَ وَالِدَیَّ وَ وُلْدِی [وَلَدِی‏] وَ أَهْلِ حُزَانَتِی وَ إِخْوَانِی فِیکَ [وَ] أَرْغِدْ عَیْشِی وَ أَظْهِرْ مُرُوَّتِی وَ أَصْلِحْ جَمِیعَ أَحْوَالِی وَ اجْعَلْنِی مِمَّنْ أَطَلْتَ عُمُرَهُ وَ حَسَّنْتَ عَمَلَهُ وَ أَتْمَمْتَ عَلَیْهِ نِعْمَتَکَ وَ رَضِیتَ عَنْهُ وَ أَحْیَیْتَهُ حَیَاةً طَیِّبَةً فِی أَدْوَمِ السُّرُورِ وَ أَسْبَغِ الْکَرَامَةِ وَ أَتَمِّ الْعَیْشِ,خدایا از تو صبرى زیبنده، و گشایشى نزدیک و گفتارى درست و مزدى بزرگ درخواست می‌کنم‏ پروردگارا از خیر تمامش را از تو مى‏خواهم، آنچه را از آن دانسته‏ام و آنچه را ندانسته‏ام، خدایا از تو مى‏خواهم بهترین چیزهایى را که‏ بندگان شایسته‏ات از تو خواستند، اى بهرتین کسى‏که از او خواسته مى‏شود، و سخى‏‌ترین کسى‏که عطا فرمود، خواسته‏ام را در حق خودم و خانواده‏ام و پدر و مادرم و فرزندانم و خاصانم و برادران دینى‏ام به من عطا کن، زندگى‏ام را گوارا گردان، مرّوتم‏ را آشکار ساز، و همه احوالم را اصلاح کن، و مرا از کسانى قرار ده که عمرش را طولانى کردى، و کردارش را نیکو ساختى، و نعمتت را بر او تمام کردى، و از او خشنود شدى، و او را به زندگانى پاکیزه زنده داشتى، در بادوام‏‌ترین خوشیها، و کامل‏‌ترین کرامتها و کامل‏‌ترین زندگیها,39,1
1149,123,إِنَّکَ تَفْعَلُ مَا تَشَاءُ وَ لا تَفْعَلُ [یَفْعَلُ‏] مَا یَشَاءُ غَیْرُکَ اللهُمَّ خُصَّنِی مِنْکَ بِخَاصَّةِ ذِکْرِکَ وَ لا تَجْعَلْ شَیْئا مِمَّا أَتَقَرَّبُ بِهِ فِی آنَاءِ اللَّیْلِ وَ أَطْرَافِ النَّهَارِ رِیَاءً وَ لا سُمْعَةً وَ لا أَشَرا وَ لا بَطَرا وَ اجْعَلْنِی لَکَ مِنَ الْخَاشِعِینَ اللهُمَّ أَعْطِنِی السَّعَةَ فِی الرِّزْقِ وَ الْأَمْنَ فِی الْوَطَنِ وَ قُرَّةَ الْعَیْنِ فِی الْأَهْلِ وَ الْمَالِ وَ الْوَلَدِ وَ الْمُقَامَ فِی نِعَمِکَ عِنْدِی وَ الصِّحَّةَ فِی الْجِسْمِ وَ الْقُوَّةَ فِی الْبَدَنِ وَ السَّلامَةَ فِی الدِّینِ وَ اسْتَعْمِلْنِی بِطَاعَتِکَ وَ طَاعَةِ رَسُولِکَ مُحَمَّدٍ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ أَبَدا مَا اسْتَعْمَرْتَنِی وَ اجْعَلْنِی مِنْ أَوْفَرِ عِبَادِکَ عِنْدَکَ نَصِیبا فِی کُلِّ خَیْرٍ أَنْزَلْتَهُ وَ تُنْزِلُهُ فِی شَهْرِ رَمَضَانَ فِی لَیْلَةِ الْقَدْرِ،,همانا تو هرچه را بخواهى انجام مى‏دهى و جز تو هرچه را بخواهد توان انجام آن را ندارد. خداى از جانب خود مرا به ذکر خاصت‏ اختصاص ده، و چیزى از آنچه که به وسیله آن به تو تقرّب مى‏جویم را در همّ اوقات شب و روز وسیله ریا و شهرت‏خواهى‏ و هوس‏رانى و طغیانگرى قرار مده، و مرا از خاشعان درگاهت بگردان، خداى از تو مى‏خواهم که به من عطا کنى: گشایش در روزى‏ امنیّت در وطن، نوز چشم در خانواده و مال و اولاد، و پایدارى در نعمتهایى که نزد من است، و تندرستى در جسم، و توانمندى در بدن، و سلامت در دین، و مرا به طاعتت و طاعت‏ رسولت محمّد که درود خدا بر او و خاندانش باد، به کار گمار، همیشه و تا هنگامى‏که عمرم داده‏اى، و مرا از پر نصیب‏‌ترین بندگانت در نزد خود قرار ده، پر نصیب‏‌تر در هر خیرى که فرو فرستادى، و در ماه رمضان در شب قدر نازل مى‏کنى,40,1
1150,123,وَ مَا أَنْتَ مُنْزِلُهُ فِی کُلِّ سَنَةٍ مِنْ رَحْمَةٍ تَنْشُرُهَا وَ عَافِیَةٍ تُلْبِسُهَا وَ بَلِیَّةٍ تَدْفَعُهَا وَ حَسَنَاتٍ تَتَقَبَّلُهَا وَ سَیِّئَاتٍ تَتَجَاوَزُ عَنْهَا وَ ارْزُقْنِی حَجَّ بَیْتِکَ الْحَرَامِ فِی عَامِنَا [عَامِی‏] هَذَا وَ فِی کُلِّ عَامٍ وَ ارْزُقْنِی رِزْقا وَاسِعا مِنْ فَضْلِکَ الْوَاسِعِ وَ اصْرِفْ عَنِّی یَا سَیِّدِی الْأَسْوَاءَ وَ اقْضِ عَنِّی الدَّیْنَ وَ الظُّلامَاتِ حَتَّى لا أَتَأَذَّى بِشَیْ‏ءٍ مِنْهُ وَ خُذْ عَنِّی بِأَسْمَاعِ وَ أَبْصَارِ أَعْدَائِی وَ حُسَّادِی وَ الْبَاغِینَ عَلَیَّ وَ انْصُرْنِی عَلَیْهِمْ وَ أَقِرَّ عَیْنِی [وَ حَقِّقْ ظَنِّی‏] وَ فَرِّحْ قَلْبِی،,و نازل کننده آنى در هر سال، از رحمتى که مى‏گسترى، و عافیتى که مى‏پوشانى، و بلایى که دفع مى‏کنى، و خوبیهایى که مى‏پذیرى، و بدیهایى که از آن درمى‏گذرى، و در این سال و هر سال زیارت خانه‏ات را نصیبم فرما، و از فضل گسترده‏ات روزى فراخ ارزانى من کن، و بدیها را اى آقاى من از من برگردان، و بدیه مرا ب‌پرداز و جبران ستمهایى که بر عهده من است را ادا فرما تا به خاطر چیزى از آنها آزار نبینیم و گوشها و دیدگان‏ دشمنان و حسودان و متجاوزان بر من را از من برگیر، و مرا بر آنان پیروز کن، و چشمم را روشن فرما، و دلم را شادى بخش‏,41,1
1151,123,وَ اجْعَلْ لِی مِنْ هَمِّی وَ کَرْبِی فَرَجا وَ مَخْرَجا وَ اجْعَلْ مَنْ أَرَادَنِی بِسُوءٍ مِنْ جَمِیعِ خَلْقِکَ تَحْتَ قَدَمَیَّ وَ اکْفِنِی شَرَّ الشَّیْطَانِ وَ شَرَّ السُّلْطَانِ وَ سَیِّئَاتِ عَمَلِی وَ طَهِّرْنِی مِنَ الذُّنُوبِ کُلِّهَا وَ أَجِرْنِی مِنَ النَّارِ بِعَفْوِکَ وَ أَدْخِلْنِی الْجَنَّةَ بِرَحْمَتِکَ وَ زَوِّجْنِی مِنَ الْحُورِ الْعِینِ بِفَضْلِکَ وَ أَلْحِقْنِی بِأَوْلِیَائِکَ الصَّالِحِینَ مُحَمَّدٍ وَ آلِهِ الْأَبْرَارِ الطَّیِّبِینَ الطَّاهِرِینَ الْأَخْیَارِ صَلَوَاتُکَ عَلَیْهِمْ وَ عَلَى أَجْسَادِهِمْ وَ أَرْوَاحِهِمْ وَ رَحْمَةُ اللهِ وَ بَرَکَاتُهُ إِلَهِی وَ سَیِّدِی وَ عِزَّتِکَ وَ جَلالِکَ لَئِنْ طَالَبْتَنِی بِذُنُوبِی لَأُطَالِبَنَّکَ بِعَفْوِکَ وَ لَئِنْ طَالَبْتَنِی بِلُؤْمِی لَأُطَالِبَنَّکَ بِکَرَمِکَ،,و برایم از اندوه و غم گشایش و بیرون‏رو قرار ده، و هرکه از میان مخلوقاتت نسبت به من به بدى‏ قصد کرده، و زیر گامم قرار ده، و مرا از گزند شیطان و گزند پادشاه و بدیهاى کردارم کفایت کن، و از همه گناهان‏ پاکم فرما، و به گذشتت از آتش امانم ده، و به رحمتت به بهشت واردم کن، و به احسانت از حور العین به همسرى‏ام درآور، و مرا به دوستان شایسته‏ات محمّد و خاندانش آن خوبان و نیکان پاکیزه‏ و پاک ملحق کن، درود بر آنان و بر تنها و جانهایشان، و رحمت خدا و برکاتش بر ایشان، خداى اى آقاى من، به عزّت و جلالت سوگند، اگر مرا به گناهانم پى‏جویى کنى، من تو را به عفوت پى مى‏جویم‏ و اگر مرا به پستى‏ام تعقیب نمایى، من تو را به کرمت مى‏خواهم,42,1
1152,123,وَ لَئِنْ أَدْخَلْتَنِی النَّارَ لَأُخْبِرَنَّ أَهْلَ النَّارِ بِحُبِّی لَکَ إِلَهِی وَ سَیِّدِی إِنْ کُنْتَ لا تَغْفِرُ اِلّا لِأَوْلِیَائِکَ وَ أَهْلِ طَاعَتِکَ فَإِلَى مَنْ یَفْزَعُ الْمُذْنِبُونَ وَ إِنْ کُنْتَ لا تُکْرِمُ اِلّا أَهْلَ الْوَفَاءِ بِکَ فَبِمَنْ یَسْتَغِیثُ الْمُسِیئُونَ إِلَهِی إِنْ أَدْخَلْتَنِی النَّارَ فَفِی ذَلِکَ سُرُورُ عَدُوِّکَ وَ إِنْ أَدْخَلْتَنِی الْجَنَّةَ فَفِی ذَلِکَ سُرُورُ نَبِیِّکَ وَ أَنَا وَ اللهِ أَعْلَمُ أَنَّ سُرُورَ نَبِیِّکَ أَحَبُّ إِلَیْکَ مِنْ سُرُورِ عَدُوِّکَ،,و اگر به دوزخم دراندازى اهل دوزخ را به محبتم به تو آگاه مى‏سازم. خدایم و آقایم اگر جز اولیا و اهل طاعتت را نیامرزى، پس گنهکاران به چه کسى‏ پناه برند، و اگر جز اهل وفا را اکرام ننمایى، پس بدکاران از چه کسى فریادرسى خواهند؟، خدایا اگر مرا وارد دوزخ کنى این موجب خرسندى دشمن توست، و اگر مرا به بهشت وارد نمایى، این سبب خوشحالى‏ پیامبر توست، و من به خدا سوگند این را مى‏دانم، که دلشادى پیامبرت نزد تو، از خرسندى دشمنت محبوب‏‌تر است,43,1
1153,123,اللهُمَّ إِنِّی أَسْأَلُکَ أَنْ تَمْلَأَ قَلْبِی حُبّا لَکَ وَ خَشْیَةً مِنْکَ وَ تَصْدِیقا بِکِتَابِکَ وَ إِیمَانا بِکَ وَ فَرَقا مِنْکَ وَ شَوْقا إِلَیْکَ یَا ذَا الْجَلالِ وَ الْإِکْرَامِ حَبِّبْ إِلَیَّ لِقَاءَکَ وَ أَحْبِبْ لِقَائِی وَ اجْعَلْ لِی فِی لِقَائِکَ الرَّاحَةَ وَ الْفَرَجَ وَ الْکَرَامَةَ اللهُمَّ أَلْحِقْنِی بِصَالِحِ مَنْ مَضَى وَ اجْعَلْنِی مِنْ صَالِحِ مَنْ بَقِیَ وَ خُذْ بِی سَبِیلَ الصَّالِحِینَ وَ أَعِنِّی عَلَى نَفْسِی بِمَا تُعِینُ بِهِ الصَّالِحِینَ عَلَى أَنْفُسِهِمْ وَ اخْتِمْ عَمَلِی بِأَحْسَنِهِ وَ اجْعَلْ ثَوَابِی مِنْهُ الْجَنَّةَ بِرَحْمَتِکَ وَ أَعِنِّی عَلَى صَالِحِ مَا أَعْطَیْتَنِی وَ ثَبِّتْنِی یَا رَبِّ وَ لا تَرُدَّنِی فِی سُوءٍ اسْتَنْقَذْتَنِی مِنْهُ یَا رَبَّ الْعَالَمِینَ.,خدایا از تو درخواست مى‏کنم که دلم را از محبت و خشیتت، و باور به کتابت، و ایمان به وجودت، و هراس از حضرتت، و اشتیاق به ذاتت پر کنى، اى داراى بزرگى و بزرگوارى، دیدارت را محبوب من کن، و تو نیز مرا محبوب خود بدار، و در لقایت‏ براى من آرامش و گشایش و کرامت قرار ده. خدایا مرا به شایستگان از بندگان گذشته‏ات ملحق ساز، و از شایستگان از آنان‏که در آینده‏اند قرار ده، و مرا بر راه شایستگان نگاهدار، و بر مخالفت با خواسته‏هاى نفسم یارى ده، آنگونه که شایستگان را بر مخالفت با خواسته‏هاى نفسانى یارى مى‏دذهى، و کردارم را به نیکو‌ترین وجه ختم کن، و پاداشم را در کارها به برکت رحمتت بهشت قرار ده، و بر شایسته‏اى‏ آنچه عطا کردى یارى‏ام نما و ثابت قدمم کن، پروردگارا، و در ورطه بدیهایى که از آنها نجاتم دادى باز مگردان، اى پروردگار جهانیان,44,1
1154,123,اللهُمَّ إِنِّی أَسْأَلُکَ إِیمَانا لا أَجَلَ لَهُ دُونَ لِقَائِکَ أَحْیِنِی مَا أَحْیَیْتَنِی عَلَیْهِ وَ تَوَفَّنِی إِذَا تَوَفَّیْتَنِی عَلَیْهِ وَ ابْعَثْنِی إِذَا بَعَثْتَنِی عَلَیْهِ وَ أَبْرِئْ قَلْبِی مِنَ الرِّیَاءِ وَ الشَّکِّ وَ السُّمْعَةِ فِی دِینِکَ حَتَّى یَکُونَ عَمَلِی خَالِصا لَکَ اللهُمَّ أَعْطِنِی بَصِیرَةً فِی دِینِکَ وَ فَهْما فِی حُکْمِکَ وَ فِقْها فِی عِلْمِکَ وَ کِفْلَیْنِ مِنْ رَحْمَتِکَ وَ وَرَعا یَحْجُزُنِی عَنْ مَعَاصِیکَ وَ بَیِّضْ وَجْهِی بِنُورِکَ وَ اجْعَلْ رَغْبَتِی فِیمَا عِنْدَکَ وَ تَوَفَّنِی فِی سَبِیلِکَ وَ عَلَى مِلَّةِ رَسُولِکَ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ.,خدایا ایمانى از تو درخواست مى‏کنم، که پایانى جز دیدار تو نداشده باشد، بر آن ایمان پایدارم بدار تا زنده‏ام مى‏دارى‏ و بر آن بیمران زمانى‏که مرا می‌مرانى، و بر آن برانگیز، هنگامى‏که مرا برمى‏انگیزى، و دلم را از ریا و شک و شهرت‏خواهى در دینت پاک فرما، تا عملم براى تو حالص باشد. خدایا از تو مى‏خواهم که به من عطا کنى: بصیرت در دینت، و فهم در فرمانت، وآگاهى در علمت، و دو نصب از رحمتت، و پرهیزى که مرا از نافرمانیهایت بازدارد، و رخسارم را به فروغ نورت سپید کن، و رغبتم را در آنچه نزد توست قرار ده، و در راه خود و بر آئین‏ پیامبرت-درود خدا بر او و خاندانش-بمیران,45,1
1155,123,اللهُمَّ إِنِّی أَعُوذُ بِکَ مِنَ الْکَسَلِ وَ الْفَشَلِ وَ الْهَمِّ وَ الْجُبْنِ وَ الْبُخْلِ وَ الْغَفْلَةِ وَ الْقَسْوَةِ [وَ الذِّلَّةِ] وَ الْمَسْکَنَةِ وَ الْفَقْرِ وَ الْفَاقَةِ وَ کُلِّ بَلِیَّةٍ وَ الْفَوَاحِشِ مَا ظَهَرَ مِنْهَا وَ مَا بَطَنَ وَ أَعُوذُ بِکَ مِنْ نَفْسٍ لا تَقْنَعُ وَ بَطْنٍ لا یَشْبَعُ وَ قَلْبٍ لا یَخْشَعُ وَ دُعَاءٍ لا یُسْمَعُ وَ عَمَلٍ لا یَنْفَعُ وَ أَعُوذُ بِکَ یَا رَبِّ عَلَى نَفْسِی وَ دِینِی وَ مَالِی وَ عَلَى جَمِیعِ مَا رَزَقْتَنِی مِنَ الشَّیْطَانِ الرَّجِیمِ إِنَّکَ أَنْتَ السَّمِیعُ الْعَلِیمُ.,خدایا به تو پناه مى‏آورم از کسالت و سرافکندى و اندوه‏ و ترس و بخل و بى‏خبرى و سنگدلى و نادارى و تهیدستى و بیچارگى و همه بلاها و زشتیهاى آشکار و پنهان، و به تو پناه مى‏آورم از نفسى که قانع نمى‏شود، و از شکمى که سیر نمى‏گردد، و از قلبى که فروتنى نمى‏کند، و دعایى که به اجابت نمى‏رسد، و کردارى که سود نمى‏بخشد، پروردگارا براى حفظ جان و دین و مال و آنچه که نصیب من فرموده‏اى، از شیطان رانده شده به تو پناه مى‏آورم، همانا تو شنوا و دانایى,46,1
