ID,PARENT_ID,LTEXT,LTRANSLATE,ORDER_BY,LTYPE
395,44,أَشْهَدُ أَنْ لا إِلَهَ اِلّا اللهُ وَحْدَهُ لا شَرِیکَ لَهُ وَ أَشْهَدُ أَنَّ مُحَمَّدا عَبْدُهُ وَ رَسُولُهُ وَ أَنَّ عَلِیَّ بْنَ أَبِی طَالِبٍ أَمِیرَ الْمُؤْمِنِینَ عَبْدُ اللهِ وَ أَخُو رَسُولِهِ وَ أَنَّ الْأَئِمَّةَ الطَّاهِرِینَ مِنْ وُلْدِهِ حُجَجُ اللهِ عَلَى خَلْقِهِ,شهادت مى‏دهم که معبودى جز خدا نیست، یگانه است و شریکى ندارد، و شهادت مى‏دهم که محمّد بنده و فرستاده اوست، و على‏ بن ابیطالب امیر مؤمنان بنده خدا، و برادر رسول اوست، و امامان پاک از فرزندانش حجّتهاى‏ خدا بر خلق اویند,2,1
396,44,پس وارد شو، و نزدیک قبر آن حضرت بایست، به طورى که رویت به جانب قبر، و پشت به قبله باشى، آنگاه صد مرتبه الله اکبر بگو و بخوان:,0,3,2
397,44,السَّلامُ عَلَیْکَ یَا وَارِثَ آدَمَ خَلِیفَةِ اللهِ السَّلامُ عَلَیْکَ یَا وَارِثَ نُوحٍ صَفْوَةِ اللهِ السَّلامُ عَلَیْکَ یَا وَارِثَ إِبْرَاهِیمَ خَلِیلِ اللهِ السَّلامُ عَلَیْکَ یَا وَارِثَ مُوسَى کَلِیمِ اللهِ السَّلامُ عَلَیْکَ یَا وَارِثَ عِیسَى رُوحِ اللهِ السَّلامُ عَلَیْکَ یَا وَارِثَ مُحَمَّدٍ سَیِّدِ رُسُلِ اللهِ السَّلامُ عَلَیْکَ یَا أَمِیرَ الْمُؤْمِنِینَ السَّلامُ عَلَیْکَ یَا إِمَامَ الْمُتَّقِینَ السَّلامُ عَلَیْکَ یَا سَیِّدَ الْوَصِیِّینَ السَّلامُ عَلَیْکَ یَا وَصِیَّ رَسُولِ رَبِّ الْعَالَمِینَ السَّلامُ عَلَیْکَ یَا وَارِثَ عِلْمِ الْأَوَّلِینَ وَ الْآخِرِینَ السَّلامُ عَلَیْکَ أَیُّهَا النَّبَأُ الْعَظِیمُ السَّلامُ عَلَیْکَ أَیُّهَا الصِّرَاطُ الْمُسْتَقِیمُ,سلام بر تو اى وارث آدم جانشین خدا، سلام‏ بر تو اى وارث نوح برگزیده خدا، سلام بر تو اى وارث ابراهیم دوست خدا، سلام بر تو اى وارث موسى همسخن خدا، سلام بر تو اى وارث عیسى روح خدا، سلام بر تو اى وارث محمّد سرور رسولان خدا، سلام بر تو اى امیر مؤمنان‏ سلام بر تو اى پیشواى پرهیزگاران، سلام بر تو اى سرور جانشینان، سلام بر تو اى جانشین رسول پروردگار جهانیان، سلام بر تو اى وارث دانش پیشینیان، سلام بر تو اى خبر بزرگ سلام بر تو اى راه راست,4,1
398,44,السَّلامُ عَلَیْکَ أَیُّهَا الْمُهَذَّبُ الْکَرِیمُ السَّلامُ عَلَیْکَ أَیُّهَا الْوَصِیُّ التَّقِیُّ السَّلامُ عَلَیْکَ أَیُّهَا الرَّضِیُّ الزَّکِیُّ السَّلامُ عَلَیْکَ أَیُّهَا الْبَدْرُ الْمُضِی‏ءُ السَّلامُ عَلَیْکَ أَیُّهَا الصِّدِّیقُ الْأَکْبَرُ السَّلامُ عَلَیْکَ أَیُّهَا الْفَارُوقُ الْأَعْظَمُ السَّلامُ عَلَیْکَ أَیُّهَا السِّرَاجُ الْمُنِیرُ السَّلامُ عَلَیْکَ یَا إِمَامَ الْهُدَى السَّلامُ عَلَیْکَ یَا عَلَمَ التُّقَى السَّلامُ عَلَیْکَ یَا حُجَّةَ اللهِ الْکُبْرَى السَّلامُ عَلَیْکَ یَا خَاصَّةَ اللهِ وَ خَالِصَتَهُ وَ أَمِینَ اللهِ وَ صَفْوَتَهُ وَ بَابَ اللهِ وَ حُجَّتَهُ وَ مَعْدِنَ حُکْمِ اللهِ وَ سِرِّهِ وَ عَیْبَةَ عِلْمِ اللهِ وَ خَازِنَهُ وَ سَفِیرَ اللهِ فِی خَلْقِهِ أَشْهَدُ أَنَّکَ أَقَمْتَ الصَّلاةَ وَ آتَیْتَ الزَّکَاةَ وَ أَمَرْتَ بِالْمَعْرُوفِ وَ نَهَیْتَ عَنِ الْمُنْکَرِ,سلام بر تو اى پیراسته بزرگوار، سلام بر تو اى جانشین پرهیزگار، سلام بر تو اى پسندیده‏ پاک، سلام بر تو اى ماه نوربخش، سلام بر تو اى بزرگ‌ترین صدّیق، سلام‏ بر تو اى بزرگ‌ترین جداکننده حق و باطل، سلام بر تو اى چراغ نورافشان، سلام بر تو اى امام هدایت، سلام بر تو اى پرچم پرهیزگارى، سلام بر تو اى حجّت بزرگ‌تر خدا، سلام بر تو اى بنده خاص و خالص حق، و امین و برگزیده خدا و درگاه خدا، و معدن‏ حکم خدا، و راز و گنجینه علم و خزانه‏دار و سفیر خدا در میان بندگان، شهادت‏ مى‏دهم که تو نماز را بپا داشتى، و زکات را پرداختى، و امیر به معروف و نهی از منکر کردى,5,1
399,44,وَ اتَّبَعْتَ الرَّسُولَ وَ تَلَوْتَ الْکِتَابَ حَقَّ تِلاوَتِهِ وَ بَلَّغْتَ عَنِ اللهِ وَ وَفَیْتَ بِعَهْدِ اللهِ وَ تَمَّتْ بِکَ کَلِمَاتُ اللهِ وَ جَاهَدْتَ فِی اللهِ حَقَّ جِهَادِهِ وَ نَصَحْتَ للهِ وَ لِرَسُولِهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ وَ جُدْتَ بِنَفْسِکَ صَابِرا مُحْتَسِبا مُجَاهِدا عَنْ دِینِ اللهِ مُوَقِّیا لِرَسُولِ اللهِ طَالِبا مَا عِنْدَ اللهِ رَاغِبا فِیمَا وَعَدَ اللهُ وَ مَضَیْتَ لِلَّذِی کُنْتَ عَلَیْهِ شَهِیدا وَ شَاهِدا وَ مَشْهُودا فَجَزَاکَ اللهُ عَنْ رَسُولِهِ وَ عَنِ الْإِسْلامِ وَ أَهْلِهِ مِنْ صِدِّیقٍ أَفْضَلَ الْجَزَاءِ أَشْهَدُ أَنَّکَ کُنْتَ أَوَّلَ الْقَوْمِ إِسْلاما وَ أَخْلَصَهُمْ إِیمَانا وَ أَشَدَّهُمْ یَقِینا وَ أَخْوَفَهُمْ للهِ وَ أَعْظَمَهُمْ عَنَاءً وَ أَحْوَطَهُمْ عَلَى رَسُولِ اللهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ وَ أَفْضَلَهُمْ مَنَاقِبَ وَ أَکْثَرَهُمْ سَوَابِقَ وَ أَرْفَعَهُمْ دَرَجَةً,و قرآن را تلاوت نموده آنگونه که شایسته تلاوت است، و از جانب خدا دین را به مردم رساندى، و به پیمان خدا وفا کردى، و کلمات خدا به وسیله تو کامل شد، و در راه خدا جهاد کردى جهادى شایسته، و براى خدا و رسولش‏ (درود خدا بر او و خاندانش باد) خیرخواهى نمودى، و به جانبازى برخاستى، با صبر و براى خدا، درحالى‏که دفاع کننده بودى از دین خدا، و حفظ کننده جان رسول خدا، خواهان آنچه نزد خداست، مشتاق به آنچه خدا وعده داد، و از جهاد رفتى بر روشنى‏ که بر آن بودى، حاضر و گواه و گواهى شده، خدا پاداش دهد از جانب پیامبرش، و از سوى اسلام‏ و اهلش از چنین صدّیقى! بر‌ترین پاداشها، شهادت مى‏دهم تو اولین فرد ملّت بودى در اسلام، و خالص‏ترینشان‏ در ایمان، و شدیدترینشان در یقین، و ترسنده‏ترینشان از خدا، و بزرگترینشان در قبول زحمت، و با احیتاطترینشان نسبت به رسول خدا (درود خدا بر او و خاندانش باد)، و برترینشان در فضائل، و زیادترینشان در سوابق، و بلندترینشان در درجه,6,1
400,44,وَ أَشْرَفَهُمْ مَنْزِلَةً وَ أَکْرَمَهُمْ عَلَیْهِ فَقَوِیتَ [قَوِیتَ‏] حِینَ وَهَنُوا وَ لَزِمْتَ مِنْهَاجَ رَسُولِ اللهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ وَ أَشْهَدُ أَنَّکَ کُنْتَ خَلِیفَتَهُ حَقّا لَمْ تُنَازَعْ بِرَغْمِ الْمُنَافِقِینَ وَ غَیْظِ الْکَافِرِینَ وَ ضِغْنِ الْفَاسِقِینَ وَ قُمْتَ بِالْأَمْرِ حِینَ فَشِلُوا وَ نَطَقْتَ حِینَ تَتَعْتَعُوا وَ مَضَیْتَ بِنُورِ اللهِ إِذْ وَقَفُوا فَمَنِ اتَّبَعَکَ فَقَدِ اهْتَدَى [هُدِیَ‏] کُنْتَ أَوَّلَهُمْ کَلاما وَ أَشَدَّهُمْ خِصَاما وَ أَصْوَبَهُمْ مَنْطِقا وَ أَسَدَّهُمْ رَأْیا وَ أَشْجَعَهُمْ قَلْبا وَ أَکْثَرَهُمْ یَقِینا وَ أَحْسَنَهُمْ عَمَلا,و شریف‏ترینشان در منزلت، و بزرگوارترینشان در پیشگاه او، پس نیرومند بودى هنگامى‏که مردم سست بودند، و لمازم بودى راه رسول‏ خدا (درود خدا بر او و خاندانش باد) را، و شهادت مى‏دهم که تو جانشین پیامبر بودى، جانشینى بر حق، در این امر به رغم خواهش منافقان‏ و خشم کافران، و کینه فاسقان، و تو را کشمکشى نبود، به کار حکومت قیام کردى، هنگامى‏که آنها کاهلى کردند و نطق کردى، زمانى که آنان از سخن گفتن دم زدند، به نور خدا پیش رفتى، آن زمان که آنها توقّف کردند، پس هرکه تو را پیروى کرد راه یافت، تو اول‏ آنان بودى در سخن گفتن، و سخت‏ترینشان در دفاع، و درست‏ترینشان در گفتار، و استوارترینشان در رأى، و شجاع‏ترینشان در قلب، و زیادترینشان در یقین، و نیکوترینشان در عمل,7,1
401,44,وَ أَعْرَفَهُمْ بِالْأُمُورِ کُنْتَ لِلْمُؤْمِنِینَ أَبا رَحِیما إِذْ صَارُوا عَلَیْکَ عِیَالا فَحَمَلْتَ أَثْقَالَ مَا عَنْهُ ضَعُفُوا وَ حَفِظْتَ مَا أَضَاعُوا وَ رَعَیْتَ مَا أَهْمَلُوا وَ شَمَّرْتَ إِذْ جَبَنُوا وَ عَلَوْتَ إِذْ هَلِعُوا وَ صَبَرْتَ إِذْ جَزِعُوا کُنْتَ عَلَى الْکَافِرِینَ عَذَابا صَبّا وَ غِلْظَةً وَ غَیْظا وَ لِلْمُؤْمِنِینَ غَیْثا وَ خِصْبا وَ عِلْما لَمْ تُفْلَلْ حُجَّتُکَ وَ لَمْ یَزِغْ قَلْبُکَ وَ لَمْ تَضْعُفْ بَصِیرَتُکَ وَ لَمْ تَجْبُنْ نَفْسُکَ کُنْتَ کَالْجَبَلِ لا تُحَرِّکُهُ الْعَوَاصِفُ وَ لا تُزِیلُهُ الْقَوَاصِفُ کُنْتَ کَمَا قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ قَوِیّا فِی بَدَنِکَ مُتَوَاضِعا فِی نَفْسِکَ عَظِیما عِنْدَ اللهِ کَبِیرا فِی الْأَرْضِ جَلِیلا فِی السَّمَاءِ,و آگاه‏ترینشان به امور، براى اهل ایمان پدرى مهربان بودى، زمانى‏که تدبیر امورشان به دست تو افتاد پس تو به دوش کشیدى، آنچه آنان از آن ناتوان شدند، و حفظ کردى آنچه را آنها ضایع نمودند، و رعایت کردى آنچه را آنها فرو گذاردند، و دامن همّت به کمر زدى زمانى که ترسیدند، و بر‌تر شدى وقتى آزمند شدند، و صبر کردى آنگاه که صبر نکردند، بر کافران عذابى ریزان بودى و شدید، و خشمگین، و براى مومنان باران رحمت و نعمت فراوان و دانش بى‏پایان‏ بودى، دلیلت کند نشد، دلت منحرف نگشت، بصیرتت به ناتوانى ننشست، وجودت نترسید، مانند کوه بودى که‏ تندبادها حرکتش ندهد، و شکننده‏ها از جا برش ندارد، آنچنان بودى که رسول خدا (درود خدا بر او و خاندانش باد) فرمود: قوى در بدن، فروتن پیش خود، عظیم نزد خدا، بزرگ در زمین، با عظمت در آسمان,8,1
402,44,لَمْ یَکُنْ لِأَحَدٍ فِیکَ مَهْمَزٌ وَ لا لِقَائِلٍ فِیکَ مَغْمَزٌ وَ لا لِخَلْقٍ فِیکَ مَطْمَعٌ وَ لا لِأَحَدٍ عِنْدَکَ هَوَادَةٌ یُوجَدُ الضَّعِیفُ الذَّلِیلُ عِنْدَکَ قَوِیّا عَزِیزا حَتَّى تَأْخُذَ لَهُ بِحَقِّهِ وَ الْقَوِیُّ الْعَزِیزُ عِنْدَکَ ضَعِیفا [ذَلِیلا] حَتَّى تَأْخُذَ مِنْهُ الْحَقَّ الْقَرِیبُ وَ الْبَعِیدُ عِنْدَکَ فِی ذَلِکَ سَوَاءٌ شَأْنُکَ الْحَقُّ وَ الصِّدْقُ وَ الرِّفْقُ وَ قَوْلُکَ حُکْمٌ وَ حَتْمٌ وَ أَمْرُکَ حِلْمٌ وَ عَزْمٌ وَ رَأْیُکَ عِلْمٌ وَ حَزْمٌ [وَ جَزْمٌ‏] اعْتَدَلَ بِکَ الدِّینُ وَ سَهُلَ بِکَ الْعَسِیرُ وَ أُطْفِئَتْ بِکَ النِّیرَانُ وَ قَوِیَ بِکَ الْإِیمَانُ وَ ثَبَتَ بِکَ الْإِسْلامُ وَ هَدَّتْ مُصِیبَتُکَ الْأَنَامَ فَإِنَّا للهِ وَ إِنَّا إِلَیْهِ رَاجِعُونَ لَعَنَ اللهُ مَنْ قَتَلَکَ,براى احدى درباره تو جاى طعنه‏زدن نبود، و براى گوینده‏اى در حقت زمینه عیب‏جویى وجود نداشت، و براى خلق نسبت‏ به تو براى خواسته‏هاى باطلشان جاى طمعى، و نه کسى را پیش تو توّقع نرمشى، ناتوان و خوار نزد تو، نیرومند و عزیز به حساب مى‏آید، تا حقّش را به نفع او بگیرى، و نیرومند و عزیز پیش تو، ناتوان و خوار شمرده مى‏شد تا حق را از چنگ او درآورى‏ نزدیک و دور نزد تو در این زمینه برابرند، کار تو حق و درستى و خوشرفتارى است، و گفته‏ات حکم و حتم، و دستورت بردبارى و تصمیم، و رأیت دانش و تدبیر، دین به تو اعتدال‏ یافت، و سختى به تو آسان شد، و آتشها به وسیله تو خاموش گشت، و ایمان به جناب تو نیرومندى یافت، و اسلام‏ به تو پایدار شد، و مصیبتت مردم را درهم شکست، پس ما از آن خداییم و به سوى او باز مى‏گردیم، خدا لعنت کند کس که تو را کشت,9,1
403,44,وَ لَعَنَ اللهُ مَنْ خَالَفَکَ وَ لَعَنَ اللهُ مَنِ افْتَرَى عَلَیْکَ وَ لَعَنَ اللهُ مَنْ ظَلَمَکَ وَ غَصَبَکَ حَقَّکَ وَ لَعَنَ اللهُ مَنْ بَلَغَهُ ذَلِکَ فَرَضِیَ بِهِ إِنَّا إِلَى اللهِ مِنْهُمْ بُرَآءُ لَعَنَ اللهُ أُمَّةً خَالَفَتْکَ وَ جَحَدَتْ وِلایَتَکَ وَ تَظَاهَرَتْ عَلَیْکَ وَ قَتَلَتْکَ وَ حَادَتْ عَنْکَ وَ خَذَلَتْکَ الْحَمْدُ للهِ الَّذِی جَعَلَ النَّارَ مَثْوَاهُمْ وَ بِئْسَ الْوِرْدُ الْمَوْرُودُ أَشْهَدُ لَکَ یَا وَلِیَّ اللهِ وَ وَلِیَّ رَسُولِهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ بِالْبَلاغِ وَ الْأَدَاءِ [وَ النَّصِیحَةِ] وَ أَشْهَدُ أَنَّکَ حَبِیبُ [جَنْبُ‏] اللهِ وَ بَابُهُ وَ أَنَّکَ جَنْبُ [حَبِیبُ‏] اللهِ وَ وَجْهُهُ الَّذِی مِنْهُ یُؤْتَى وَ أَنَّکَ سَبِیلُ اللهِ وَ أَنَّکَ عَبْدُ اللهِ وَ أَخُو رَسُولِهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ أَتَیْتُکَ زَائِرا لِعَظِیمِ حَالِکَ وَ مَنْزِلَتِکَ عِنْدَ اللهِ وَ عِنْدَ رَسُولِهِ مُتَقَرِّبا إِلَى اللهِ بِزِیَارَتِکَ رَاغِبا إِلَیْکَ فِی الشَّفَاعَةِ,و آن‏که با تو مخالفت ورزید، و آن‏که به تو دروغ بست، و آن‏که بر تو ستم روا داشت، و حقّت را غصب کرد، و خدا لعنت کند کسى را که این خبر به او رسید و به آن خشنود شد، ما با توجّه به خدا از ایشان بیزاریم، خدا لعنت‏ کند ملّتى را که با تو مخالفت ورزیدند، و ولایتت را انکار نمودند، و بر علیه تو به هم کمک رساندند و تو را کشتند، و از تو منحرف شده، و از یارى‏ات دریغ کردند، خدا را سپاس که آتش را جایگاه آنان قرار داد، و چه جایگاهى است براى واردشدگان، برایت شهادت مى‏دهم اى ولىّ خدا، و ولىّ رسولش (درود خدا بر او و خاندانش باد) به رساندن پیام حق، و اداى وظیفه، و شهادت مى‏دهم که تو حبیب و درگاه و همراه خدایى، و سویه‏اى هستى که از آن به جانب‏ خدا مى‏آیند، و تویى راه خدا، و تویى بنده خدا، و برادر رسول خدا (درود خدا بر او و خاندانش باد) به نزدت آمده‏ام، یارت کننده به خاطر بزرگ بودن حال و منزلتت نزد خدا، و رسولش، و به زیارتت به سوى خدا تقرّب مى‏جویم‏ مشتاق به سوى توام، در شفاعت,10,1
404,44,أَبْتَغِی بِشَفَاعَتِکَ خَلاصَ نَفْسِی مُتَعَوِّذا بِکَ مِنَ النَّارِ هَارِبا مِنْ ذُنُوبِیَ الَّتِی احْتَطَبْتُهَا عَلَى ظَهْرِی فَزِعا إِلَیْکَ رَجَاءَ رَحْمَةِ رَبِّی أَتَیْتُکَ أَسْتَشْفِعُ بِکَ یَا مَوْلایَ إِلَى اللهِ وَ أَتَقَرَّبُ بِکَ إِلَیْهِ لِیَقْضِیَ بِکَ حَوَائِجِی فَاشْفَعْ لِی یَا أَمِیرَ الْمُؤْمِنِینَ إِلَى اللهِ فَإِنِّی عَبْدُ اللهِ وَ مَوْلاکَ وَ زَائِرُکَ وَ لَکَ عِنْدَ اللهِ الْمَقَامُ الْمَعْلُومُ وَ الْجَاهُ الْعَظِیمُ وَ الشَّأْنُ الْکَبِیرُ وَ الشَّفَاعَةُ الْمَقْبُولَةُ اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ وَ صَلِّ عَلَى عَبْدِکَ وَ أَمِینِکَ الْأَوْفَى وَ عُرْوَتِکَ الْوُثْقَى وَ یَدِکَ الْعُلْیَا وَ کَلِمَتِکَ الْحُسْنَى وَ حُجَّتِکَ عَلَى الْوَرَى وَ صِدِّیقِکَ الْأَکْبَرِ سَیِّدِ الْأَوْصِیَاءِ وَ رُکْنِ الْأَوْلِیَاءِ وَ عِمَادِ الْأَصْفِیَاءِ أَمِیرِ الْمُؤْمِنِینَ وَ یَعْسُوبِ الْمُتَّقِینَ وَ قُدْوَةِ الصِّدِّیقِینَ وَ إِمَامِ الصَّالِحِینَ,به شفاعتت رهایى خویش را مى‏طلبم، از آتش به تو پناهنده‏ام‏ از گناهانم که بر پشت خود بار کرده‏ام گریزانم، هراسان به سوى توام، درحالى‏که امید به رحمت پروردگار دارم، به سوى‏ تو آمده‏ام، تو را به جانب خدا به شفاعت مى‏گیرم اى مولایم. تقرّب مى‏جویم به وسیله تو به خدا، تا به عنایت تو حاجاتم برآورده شود، اى‏ امیر مؤمنان مرا به درگاه خدا شفاعت کن، من بنده خدا، و دوست و زائر تو هستم، براى تو نزد خدا مقام‏ معلوم و منزلت و مقام بزرگ و شفاعت پذیرفته است. خدایا بر محمّد و خاندان محمّد درود فرست و درود فرست بر بنده و امین وفادارت، و دست‏آویز محکم و دوست برترت، و کلمه‏ نیکو‌تر و حجّت بر بندگانت و صدّیق اکبر و سرور جانشینان و پایه اولیا و تکیه‏گاه برگزیدگان، امیر مومنان در پیش پرهیزگاران، و مقتداى صدّیقان، و پیشواى‏ شایستگان,11,1
405,44,الْمَعْصُومِ مِنَ الزَّلَلِ وَ الْمَفْطُومِ مِنَ الْخَلَلِ وَ الْمُهَذَّبِ مِنَ الْعَیْبِ وَ الْمُطَهَّرِ مِنَ الرَّیْبِ أَخِی نَبِیِّکَ وَ وَصِیِّ رَسُولِکَ وَ الْبَائِتِ عَلَى فِرَاشِهِ وَ الْمُوَاسِی لَهُ بِنَفْسِهِ وَ کَاشِفِ الْکَرْبِ عَنْ وَجْهِهِ الَّذِی جَعَلْتَهُ سَیْفا لِنُبُوَّتِهِ وَ مُعْجِزا لِرِسَالَتِهِ وَ دِلالَةً وَاضِحَةً لِحُجَّتِهِ وَ حَامِلا لِرَایَتِهِ وَ وِقَایَةً لِمُهْجَتِهِ وَ هَادِیا لِأُمَّتِهِ وَ یَدا لِبَأْسِهِ وَ تَاجا لِرَأْسِهِ وَ بَابا لِنَصْرِهِ وَ مِفْتَاحا لِظَفَرِهِ حَتَّى هَزَمَ جُنُودَ الشِّرْکِ بِأَیْدِکَ وَ أَبَادَ عَسَاکِرَ الْکُفْرِ بِأَمْرِکَ وَ بَذَلَ نَفْسَهُ فِی مَرْضَاتِکَ وَ مَرْضَاةِ رَسُولِکَ وَ جَعَلَهَا وَقْفا عَلَى طَاعَتِهِ وَ مِجَنّا دُونَ نَکْبَتِهِ حَتَّى فَاضَتْ نَفْسُهُ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ فِی کَفِّهِ وَ اسْتَلَبَ بَرْدَهَا,آن معصوم از لغزشها، و بریده از نقایص، و پیراسته از عیب، و پاک‏ از شک، برادر پیامبرت، و جانشین رسولت، و خوابیده بر بسترش، و کمک‏دهنده به پیامبر با جانش، و برطرف کننده اندوه از چهره‏اش، آن‏که او را قرار دادى شمیشیرى براى نبوّتش و معجزه‏اى براى رسالتش‏ و دلالتى روشن براى حجّتش، و حمل‏کننده پرچمش، و نگهدارنده جانش، و راهنمایى امّتش، و قدت‏ براى نبردش، و تاجى بر سرش و درگاهى براى یارى‏اش و کلیدى براى پیروزى‏اش، تا سپاهیان شرک را با یارى‏ات شکست‏ داد، و اردوهاى کفر را به دستورت نابود ساخت و جانش را در راه خشنودى تو و رسولت بخشید، و آن را وقف بر اطاعت او، و سپرى در برابر گرفتاریهاى پیامبر قرار داد، تا جان پیامبر (درود خدا بر او و خاندانش باد) در میان مشت او برآمد، و از خنکى آن را در ربود,12,1
406,44,وَ مَسَحَهُ عَلَى وَجْهِهِ وَ أَعَانَتْهُ مَلائِکَتُکَ عَلَى غُسْلِهِ وَ تَجْهِیزِهِ وَ صَلَّى عَلَیْهِ وَ وَارَى شَخْصَهُ وَ قَضَى دَیْنَهُ وَ أَنْجَزَ وَعْدَهُ وَ لَزِمَ عَهْدَهُ وَ احْتَذَى مِثَالَهُ وَ حَفِظَ وَصِیَّتَهُ وَ حِینَ وَجَدَ أَنْصَارا نَهَضَ مُسْتَقِلا بِأَعْبَاءِ الْخِلافَةِ مُضْطَلِعا بِأَثْقَالِ الْإِمَامَةِ فَنَصَبَ رَایَةَ الْهُدَى فِی عِبَادِکَ وَ نَشَرَ ثَوْبَ الْأَمْنِ فِی بِلادِکَ وَ بَسَطَ الْعَدْلَ فِی بَرِیَّتِکَ وَ حَکَمَ بِکِتَابِکَ فِی خَلِیقَتِکَ وَ أَقَامَ الْحُدُودَ وَ قَمَعَ الْجُحُودَ وَ قَوَّمَ الزَّیْغَ وَ سَکَّنَ الْغَمْرَةَ وَ أَبَادَ الْفَتْرَةَ وَ سَدَّ الْفُرْجَةَ وَ قَتَلَ النَّاکِثَةَ وَ الْقَاسِطَةَ وَ الْمَارِقَةَ وَ لَمْ یَزَلْ عَلَى مِنْهَاجِ رَسُولِ اللهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ,و بر چهره خود کشید، و فرشتگان او را بر غسل و تجهیز رسول خدا کمک کردند، آن حضرت بر پیامبر نماز خواند، و جنازه‏اش را در خاک گذاشت، و قرض او را ادا کرد، و به وعده‏اش وفا نمود، و ملازم پیمانش شد، و پا جاى پایش نهاد، و وصیّتش را حفظ کرد، و زمانى که یاورانى براى خود یافت، خود به کارهاى سنگین خلافت قیام کرد، درحالى‏که با قدرت تمام بارهاى گران امامت را به دوش کشید، پس پرچم هدایت را در میان بندگانت‏ برافراشت، و جامه امنیّت را در کشورهایت گشود، و عدالت را در میان مخلوقاتت گستراند، در بین مردم به‏ قرآنت حکومت کرد، و مقررّاتت را بر پا نمود، و انکار را مقهور و خوار کرد، کجى را راست نمود، و فتنه را آرام ساخت، و سستى را به نابودى‏ کشید، و شکاف اجتماعى را بست، و پیمان‏شکنان و ستمکاران و خارج‏شدگان از دین را کشت، و همواره زندگى کرد بر راه و روش رسول‏ خدا (درود خدا ب راو و خاندانش باد),13,1
407,44,وَ وَتِیرَتِهِ وَ لُطْفِ شَاکِلَتِهِ وَ جَمَالِ سِیرَتِهِ مُقْتَدِیا بِسُنَّتِهِ مُتَعَلِّقا بِهِمَّتِهِ مُبَاشِرا لِطَرِیقَتِهِ وَ أَمْثِلَتُهُ نَصْبُ عَیْنَیْهِ یَحْمِلُ عِبَادَکَ عَلَیْهَا وَ یَدْعُوهُمْ إِلَیْهَا إِلَى أَنْ خُضِبَتْ شَیْبَتُهُ مِنْ دَمِ رَأْسِهِ اللهُمَّ فَکَمَا لَمْ یُؤْثِرْ فِی طَاعَتِکَ شَکّا عَلَى یَقِینٍ وَ لَمْ یُشْرِکْ بِکَ طَرْفَةَ عَیْنٍ صَلِّ عَلَیْهِ صَلاةً زَاکِیَةً نَامِیَةً یَلْحَقُ بِهَا دَرَجَةَ النُّبُوَّةِ فِی جَنَّتِکَ وَ بَلِّغْهُ مِنَّا تَحِیَّةً وَ سَلاما وَ آتِنَا مِنْ لَدُنْکَ فِی مُوَالاتِهِ فَضْلا وَ إِحْسَانا وَ مَغْفِرَةً وَ رِضْوَانا إِنَّکَ ذُو الْفَضْلِ الْجَسِیمِ بِرَحْمَتِکَ یَا أَرْحَمَ الرَّاحِمِینَ,و طریق او، و نرمى خوى او، و زیبایى روش او، درحالى‏که به روشش اقتدا کرد، و به عزّتش آویخت، و عهده‏دار طریق او شد، و نمونه‏هاى عالى کارهاى حضرتش را نصب العین خود قرار داد. بندگانت را به آن کارها وادار مى‏کرد، و به آن امور دعوت مى‏نمود، تا وقتى که محاسنش به خون سرش رنگین شد. خدایا همچنانکه او در طاعت تو شک را بر یقین ترجیح نداد، و به اندازه چشم برهم‏زدنى بر تو شرک نیاورد، بر او درود فرست درودى پاکیزه، روینده‏ که به وسیله آن در بهشت به درجه نبوت برسد، و از جانب ما به او درود و سلام برسان، و عنایت کن به ما از جانبت‏ خود، در دوستى‏اش فضل و احسان و مغفرت و خشنودى را، که تو دارنده فضل تنومندى، به مهربانى‏ات‏ اى مهربان‏‌ترین مهربانان,14,1
408,44,سپس ضریح را ببوس، و طرف راست صورت خود را بر آن بگذار و پس از آن‏جانب چپ را، آنگاه به سوى قبله برگرد، و نماز زیارت بجاى آر، و پس از نماز هرچه خواهى دعا کن، و بعد از گفتن تسبیح حضرت فاطمه زهرا علیها السلام بگو:,0,15,2
